""	"pathway"	"pathway_members"	"pval"	"fdr"	"n"	"N"	"set_enrichment_score"
"D1503"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/14:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1504"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/15:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1505"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/16:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1506"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/16:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1507"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1508"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1509"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1510"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1511"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1512"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1513"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1514"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1515"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1516"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1517"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1518"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1519"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1520"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1521"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1522"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1523"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:1(13Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1524"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1525"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1526"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1527"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1528"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1529"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/24:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1530"	"Phosphatidylethanolamine Biosynthesis PE(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1531"	"Phosphatidylethanolamine Biosynthesis PE(20:0/14:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1532"	"Phosphatidylethanolamine Biosynthesis PE(20:0/14:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1533"	"Phosphatidylethanolamine Biosynthesis PE(20:0/15:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1534"	"Phosphatidylethanolamine Biosynthesis PE(20:0/16:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1535"	"Phosphatidylethanolamine Biosynthesis PE(20:0/16:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1536"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1537"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1538"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1539"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:2(9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1540"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:3(6Z,9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1541"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:3(9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1542"	"Phosphatidylethanolamine Biosynthesis PE(20:0/18:4(6Z,9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1543"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1544"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1545"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:2(11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1546"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:3(5Z,8Z,11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1547"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:3(8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1548"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:4(5Z,8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1549"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:4(8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1550"	"Phosphatidylethanolamine Biosynthesis PE(20:0/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1551"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1552"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:1(13Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1553"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:2(13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1554"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:4(7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1555"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1556"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1557"	"Phosphatidylethanolamine Biosynthesis PE(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1558"	"Phosphatidylethanolamine Biosynthesis PE(20:0/24:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1559"	"Phosphatidylethanolamine Biosynthesis PE(20:0/24:1(15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1560"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/14:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1561"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/14:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1562"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/15:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1563"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/16:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1564"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/16:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1565"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1566"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1567"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1568"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:2(9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1569"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:3(6Z,9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1570"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:3(9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1571"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1572"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1573"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1574"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:2(11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1575"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:3(5Z,8Z,11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1576"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:3(8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1577"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1578"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1579"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1580"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1581"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:1(13Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1582"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:2(13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1583"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1584"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1585"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1586"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1587"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/24:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1588"	"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/24:1(15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1589"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/14:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1590"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/14:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1591"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/15:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1592"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/16:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1593"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/16:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1594"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1595"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1596"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1597"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:2(9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1598"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1599"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1600"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1601"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1602"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1603"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:2(11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1604"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:3(5Z,8Z,11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1605"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:3(8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1606"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1607"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1608"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1609"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1610"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:1(13Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1611"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:2(13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1612"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1613"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1614"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1615"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1616"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/24:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1617"	"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/24:1(15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1618"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/14:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1619"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/14:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1620"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/15:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1621"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/16:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1622"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/16:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1623"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1624"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1625"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:1(9Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1626"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1627"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1628"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1629"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1630"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1631"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:1(11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1632"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:2(11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1633"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1634"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1635"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1636"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1637"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
"D1638"	"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/22:0)"	"HMDB0000187;HMDB0000097"	0.357347303858961	0.680543258087612	2	16	0.578853046594982
